lat,long,category,quantity,year
28.72579,77.16418,robbery,5,2017
28.53492,77.15236,robbery,1,2017
28.74286,77.16574,robbery,3,2017
28.79654,77.04254,robbery,12,2017
28.72449,77.05179,robbery,10,2017
28.63356,77.13777,robbery,3,2017
28.49893,77.21428,robbery,4,2017
28.63505,77.18285,robbery,4,2017
28.71681,77.15712,robbery,6,2017
28.68423,77.15977,robbery,3,2017
28.69784,77.11933,robbery,7,2017
28.66539,77.20846,robbery,4,2017
28.63,77.21432,robbery,7,2017
28.59238,77.24417,robbery,2,2017
28.6419,77.24062,robbery,3,2017
28.69664,77.09163,robbery,2,2017
28.66676,77.30662,robbery,1,2017
28.65557,77.21885,robbery,2,2017
28.70265,77.07856,robbery,8,2017
28.6554,77.27642,robbery,2,2017
28.68851,77.2215,robbery,7,2017
28.69245,77.17432,robbery,6,2017
28.63896,77.10143,robbery,5,2017
28.58809,77.08293,robbery,3,2017
28.66013,77.14659,robbery,6,2017
28.60935,77.09946,robbery,1,2017
28.64583,77.20931,robbery,3,2017
28.65399,77.21115,robbery,2,2017
28.57449,77.19913,robbery,3,2017
28.60975,76.98269,robbery,7,2017
28.52958,77.0872,robbery,2,2017
28.61363,77.31708,robbery,4,2017
28.49385,77.30357,robbery,7,2017
28.68901,77.14412,robbery,6,2017
28.66917,77.20774,robbery,8,2017
28.69251,77.20652,robbery,3,2017
28.63857,77.20325,robbery,7,2017
28.59827,77.21117,robbery,9,2017
28.56843,77.24052,robbery,2,2017
28.66699,77.28072,robbery,2,2017
28.60415,77.23372,robbery,5,2017
28.65597,77.31306,robbery,13,2017
28.75841,77.1562,robbery,6,2017
28.5541,77.23278,robbery,1,2017
28.62997,77.06834,robbery,1,2017
28.62499,77.06488,robbery,10,2017
28.56468,77.23337,robbery,4,2017
28.56207,77.29235,robbery,3,2017
28.66254,77.2315,robbery,3,2017
28.50165,77.29099,robbery,5,2017
28.54046,77.28196,robbery,2,2017
28.68199,77.06698,robbery,8,2017
28.55848,77.19855,robbery,1,2017
28.64335,77.22548,robbery,2,2017
28.6897,77.18997,robbery,0,2017
28.57837,77.06666,robbery,3,2017
28.67112,77.10115,robbery,6,2017
28.62046,77.06744,robbery,8,2017
28.61821,77.23537,robbery,5,2017
28.65151,77.1196,robbery,5,2017
28.50957,77.24299,robbery,2,2017
28.60733,77.30367,robbery,2,2017
28.74766,77.07894,robbery,3,2017
28.65955,77.26733,robbery,4,2017
28.56411,77.05849,robbery,4,2017
28.64751,77.15868,robbery,4,2017
28.65375,77.03599,robbery,5,2017
28.52882,77.22715,robbery,1,2017
28.63775,77.2703,robbery,4,2017
28.63852,77.29526,robbery,5,2017
28.64053,77.13509,robbery,2,2017
28.54939,77.20847,robbery,2,2017
28.80659,77.0228,robbery,11,2017
28.73043,77.121,robbery,2,2017
28.6274,77.24722,robbery,2,2017
28.5759,77.22514,robbery,4,2017
28.59872,77.12437,robbery,4,2017
28.65258,77.19326,robbery,8,2017
28.65761,77.11332,robbery,4,2017
28.64359,77.2839,robbery,3,2017
28.65237,77.15822,robbery,5,2017
28.55797,77.16933,robbery,1,2017
28.65256,77.1932,robbery,4,2017
28.57835,77.26018,robbery,10,2017
28.85321,77.08849,robbery,3,2017
28.59818,77.31178,robbery,16,2017
28.62473,77.21366,robbery,4,2017
28.665,77.0717,robbery,5,2017
28.62543,77.30612,robbery,2,2017
28.68062,77.17851,robbery,5,2017
28.62543,77.30612,robbery,2,2017
28.62867,76.96681,robbery,9,2017
28.58691,76.99466,robbery,8,2017
28.52149,77.18019,robbery,2,2017
28.70045,77.14605,robbery,4,2017
28.62863,77.08188,robbery,4,2017
28.66837,77.18368,robbery,2,2017
28.67005,77.19262,robbery,2,2017
28.68499,77.20265,robbery,4,2017
28.53486,77.15232,robbery,5,2017
28.70894,77.11815,robbery,2,2017
28.62486,77.33267,robbery,1,2017
28.67811,77.31653,robbery,2,2017
28.6743,77.26855,robbery,6,2017
28.68277,77.29856,robbery,2,2017
28.6742,77.28518,robbery,1,2017
28.71113,77.2561,robbery,2,2017
28.69612,77.2917,robbery,1,2017
28.70603,77.31849,robbery,2,2017
28.67042,76.96085,robbery,1,2017
28.70128,77.2644,robbery,3,2017
28.65752,77.20531,robbery,0,2017
28.67909,77.27297,robbery,0,2017
28.67341,77.27479,robbery,2,2017
28.69853,77.30817,robbery,4,2017
28.68496,77.316,robbery,1,2017
28.67202,77.26207,robbery,1,2017
28.71128,77.25611,robbery,4,2017
28.73284,77.2745,robbery,4,2017
28.70225,77.28085,robbery,3,2017
28.53632,77.2492,theft,55,2017
28.61268,77.086,theft,30,2017
28.52989,77.20418,theft,87,2017
28.64361,77.23608,theft,67,2017
28.70257,77.19369,theft,50,2017
28.65335,77.29373,theft,58,2017
28.66645,77.22618,theft,42,2017
28.53067,77.26532,theft,87,2017
28.6091,77.06618,theft,53,2017
28.56234,77.2676,theft,77,2017
28.52299,77.30617,theft,26,2017
28.7072,77.2242,theft,78,2017
28.72582,77.00361,theft,38,2017
28.66004,77.17376,theft,47,2017
28.59139,77.08644,theft,22,2017
28.71793,77.12757,theft,57,2017
28.57051,77.179,theft,31,2017
28.70236,77.1159,theft,70,2017
28.67441,77.13276,theft,157,2017
28.60369,77.01564,theft,13,2017
28.73664,77.19735,theft,71,2017
28.65284,77.23362,theft,40,2017
28.70984,77.17532,theft,45,2017
28.60337,77.19606,theft,81,2017
28.62038,77.30265,theft,43,2017
28.67965,77.08879,theft,50,2017
28.46549,77.15114,theft,86,2017
28.64981,77.21754,theft,77,2017
28.63969,77.11992,theft,70,2017
28.73358,77.17487,theft,55,2017
28.64295,77.22621,theft,13,2017
28.63089,77.22498,theft,101,2017
28.56934,77.20489,theft,11,2017
28.70024,77.20856,theft,99,2017
28.66879,77.29224,theft,47,2017
28.53321,77.25743,theft,18,2017
28.54728,77.25644,theft,18,2017
28.64784,77.18053,theft,59,2017
28.58744,77.24047,theft,21,2017
28.63077,77.14501,theft,27,2017
28.52678,77.27462,theft,22,2017
28.72516,77.14219,theft,9,2017
28.59572,76.91555,theft,89,2017
28.62657,77.12084,theft,32,2017
28.70965,77.06081,theft,60,2017
28.71003,77.10186,theft,29,2017
28.55914,77.24093,theft,60,2017
28.79903,77.13913,theft,40,2017
28.72579,77.16418,theft,104,2017
28.53492,77.15236,theft,9,2017
28.74286,77.16574,theft,43,2017
28.79654,77.04254,theft,47,2017
28.72449,77.05179,theft,51,2017
28.63356,77.13777,theft,53,2017
28.49893,77.21428,theft,79,2017
28.63505,77.18285,theft,59,2017
28.71681,77.15712,theft,41,2017
28.68423,77.15977,theft,42,2017
28.69784,77.11933,theft,62,2017
28.66539,77.20846,theft,35,2017
28.63,77.21432,theft,100,2017
28.59238,77.24417,theft,27,2017
28.6419,77.24062,theft,22,2017
28.69664,77.09163,theft,14,2017
28.66676,77.30662,theft,15,2017
28.65557,77.21885,theft,31,2017
28.70265,77.07856,theft,78,2017
28.6554,77.27642,theft,32,2017
28.68851,77.2215,theft,99,2017
28.69245,77.17432,theft,55,2017
28.63896,77.10143,theft,58,2017
28.58809,77.08293,theft,24,2017
28.66013,77.14659,theft,101,2017
28.60935,77.09946,theft,58,2017
28.64583,77.20931,theft,36,2017
28.65399,77.21115,theft,48,2017
28.57449,77.19913,theft,44,2017
28.60975,76.98269,theft,111,2017
28.52958,77.0872,theft,17,2017
28.61363,77.31708,theft,31,2017
28.49385,77.30357,theft,40,2017
28.68901,77.14412,theft,74,2017
28.66917,77.20774,theft,80,2017
28.69251,77.20652,theft,59,2017
28.63857,77.20325,theft,102,2017
28.59827,77.21117,theft,74,2017
28.56843,77.24052,theft,20,2017
28.66699,77.28072,theft,17,2017
28.60415,77.23372,theft,58,2017
28.65597,77.31306,theft,57,2017
28.75841,77.1562,theft,56,2017
28.5541,77.23278,theft,20,2017
28.62997,77.06834,theft,25,2017
28.62499,77.06488,theft,130,2017
28.56468,77.23337,theft,19,2017
28.56207,77.29235,theft,32,2017
28.66254,77.2315,theft,42,2017
28.50165,77.29099,theft,48,2017
28.54046,77.28196,theft,26,2017
28.68199,77.06698,theft,104,2017
28.55848,77.19855,theft,11,2017
28.64335,77.22548,theft,53,2017
28.6897,77.18997,theft,0,2017
28.57837,77.06666,theft,37,2017
28.67112,77.10115,theft,66,2017
28.62046,77.06744,theft,52,2017
28.61821,77.23537,theft,37,2017
28.65151,77.1196,theft,71,2017
28.50957,77.24299,theft,22,2017
28.60733,77.30367,theft,25,2017
28.74766,77.07894,theft,39,2017
28.65955,77.26733,theft,39,2017
28.56411,77.05849,theft,55,2017
28.64751,77.15868,theft,41,2017
28.65375,77.03599,theft,39,2017
28.52882,77.22715,theft,15,2017
28.63775,77.2703,theft,34,2017
28.63852,77.29526,theft,64,2017
28.64053,77.13509,theft,26,2017
28.54939,77.20847,theft,46,2017
28.80659,77.0228,theft,48,2017
28.73043,77.121,theft,35,2017
28.6274,77.24722,theft,72,2017
28.5759,77.22514,theft,59,2017
28.59872,77.12437,theft,30,2017
28.65258,77.19326,theft,50,2017
28.65761,77.11332,theft,83,2017
28.64359,77.2839,theft,80,2017
28.65237,77.15822,theft,54,2017
28.55797,77.16933,theft,5,2017
28.65256,77.1932,theft,17,2017
28.57835,77.26018,theft,160,2017
28.85321,77.08849,theft,40,2017
28.59818,77.31178,theft,119,2017
28.62473,77.21366,theft,46,2017
28.665,77.0717,theft,55,2017
28.62543,77.30612,theft,77,2017
28.68062,77.17851,theft,32,2017
28.62543,77.30612,theft,65,2017
28.62867,76.96681,theft,52,2017
28.58691,76.99466,theft,60,2017
28.52149,77.18019,theft,68,2017
28.70045,77.14605,theft,45,2017
28.62863,77.08188,theft,50,2017
28.66837,77.18368,theft,40,2017
28.67005,77.19262,theft,36,2017
28.68499,77.20265,theft,54,2017
28.53486,77.15232,theft,81,2017
28.70894,77.11815,theft,53,2017
28.62486,77.33267,theft,13,2017
28.67811,77.31653,theft,32,2017
28.6743,77.26855,theft,51,2017
28.68277,77.29856,theft,42,2017
28.6742,77.28518,theft,18,2017
28.71113,77.2561,theft,21,2017
28.69612,77.2917,theft,20,2017
28.70603,77.31849,theft,59,2017
28.67042,76.96085,theft,29,2017
28.70128,77.2644,theft,25,2017
28.65752,77.20531,theft,0,2017
28.67909,77.27297,theft,9,2017
28.67341,77.27479,theft,42,2017
28.69853,77.30817,theft,72,2017
28.68496,77.316,theft,10,2017
28.67202,77.26207,theft,73,2017
28.71128,77.25611,theft,37,2017
28.73284,77.2745,theft,41,2017
28.70225,77.28085,theft,38,2017
